name,latitude,longitude,transport_type
Mile End Underground Station,51.525122,-0.03364,tube_station
Moorgate Underground Station,51.518176,-0.088322,tube_station
Mill Hill East Underground Station,51.608229,-0.209986,tube_station
Monument Underground Station,51.5107,-0.085969,tube_station
Moor Park Underground Station,51.629845,-0.432454,tube_station
Manor House Underground Station,51.570738,-0.096118,tube_station
Mansion House Underground Station,51.512117,-0.094009,tube_station
Mornington Crescent Underground Station,51.534679,-0.138789,tube_station
Maida Vale Underground Station,51.529777,-0.185758,tube_station
Marylebone Underground Station,51.522322,-0.163207,tube_station
North Acton Underground Station,51.523524,-0.259755,tube_station
Newbury Park Underground Station,51.575726,0.090004,tube_station
Neasden Underground Station,51.553986,-0.249837,tube_station
North Ealing Underground Station,51.517505,-0.288868,tube_station
Northfields Underground Station,51.499319,-0.314719,tube_station
North Greenwich Underground Station,51.50047,0.004287,tube_station
North Harrow Underground Station,51.584872,-0.362408,tube_station
Notting Hill Gate Underground Station,51.509128,-0.196104,tube_station
Northolt Underground Station,51.548236,-0.368699,tube_station
Northwick Park Underground Station,51.578481,-0.318056,tube_station
Northwood Underground Station,51.611053,-0.423829,tube_station
Northwood Hills Underground Station,51.600572,-0.409464,tube_station
North Wembley Underground Station,51.562551,-0.304,tube_station
Oakwood Underground Station,51.647726,-0.132182,tube_station
Old Street Underground Station,51.525864,-0.08777,tube_station
Osterley Underground Station,51.481274,-0.352224,tube_station
Oval Underground Station,51.48185,-0.112439,tube_station
Oxford Circus Underground Station,51.515224,-0.141903,tube_station
Paddington Underground Station,51.516581,-0.175689,tube_station
Paddington (H&C Line)-Underground,51.518187,-0.178306,tube_station
Piccadilly Circus Underground Station,51.51005,-0.133798,tube_station
Pimlico Underground Station,51.489097,-0.133761,tube_station
Park Royal Underground Station,51.527123,-0.284341,tube_station
Plaistow Underground Station,51.531341,0.017451,tube_station
Pinner Underground Station,51.592901,-0.381161,tube_station
Preston Road Underground Station,51.571972,-0.295107,tube_station
Parsons Green Underground Station,51.475277,-0.20117,tube_station
Perivale Underground Station,51.536717,-0.323446,tube_station
Putney Bridge Underground Station,51.468262,-0.208731,tube_station
Queensbury Underground Station,51.594188,-0.286219,tube_station
Queen's Park Underground Station,51.534158,-0.204574,tube_station
Queensway Underground Station,51.510312,-0.187152,tube_station
Redbridge Underground Station,51.576243,0.04536,tube_station
Regent's Park Underground Station,51.523344,-0.146444,tube_station
Rickmansworth Underground Station,51.640207,-0.473703,tube_station
Richmond Underground Station,51.463237,-0.301336,tube_station
Ruislip Gardens Underground Station,51.560736,-0.41071,tube_station
Ruislip Manor Underground Station,51.573202,-0.412973,tube_station
Ruislip Underground Station,51.571354,-0.421898,tube_station
Russell Square Underground Station,51.523073,-0.124285,tube_station
Ravenscourt Park Underground Station,51.494122,-0.235881,tube_station
Roding Valley Underground Station,51.617199,0.043647,tube_station
Rayners Lane Underground Station,51.575147,-0.371127,tube_station
Royal Oak Underground Station,51.519113,-0.188748,tube_station
Shepherd's Bush (Central) Underground Station,51.504376,-0.218813,tube_station
Shepherd's Bush Market Underground Station,51.505579,-0.226375,tube_station
South Ealing Underground Station,51.501003,-0.307424,tube_station
Stamford Brook Underground Station,51.494917,-0.245704,tube_station
Southfields Underground Station,51.445073,-0.206602,tube_station
Stepney Green Underground Station,51.521858,-0.046596,tube_station
Stonebridge Park Underground Station,51.543959,-0.275892,tube_station
Southgate Underground Station,51.632315,-0.127816,tube_station
South Harrow Underground Station,51.564888,-0.352492,tube_station
St. James's Park Underground Station,51.499544,-0.133608,tube_station
St. John's Wood Underground Station,51.534521,-0.173948,tube_station
South Kensington Underground Station,51.494094,-0.174138,tube_station
South Kenton Underground Station,51.570232,-0.308433,tube_station
Stockwell Underground Station,51.472184,-0.122644,tube_station
Snaresbrook Underground Station,51.580678,0.02144,tube_station
St. Paul's Underground Station,51.514936,-0.097567,tube_station
South Ruislip Underground Station,51.556853,-0.398915,tube_station
Sloane Square Underground Station,51.49227,-0.156377,tube_station
Stratford Underground Station,51.541806,-0.003458,tube_station
Stanmore Underground Station,51.619839,-0.303266,tube_station
Sudbury Hill Underground Station,51.556946,-0.336435,tube_station
Sudbury Town Underground Station,51.550815,-0.315745,tube_station
Seven Sisters Underground Station,51.58333,-0.072584,tube_station
Swiss Cottage Underground Station,51.543681,-0.174894,tube_station
South Woodford Underground Station,51.591907,0.027338,tube_station
Southwark Underground Station,51.50427,-0.105331,tube_station
South Wimbledon Underground Station,51.415309,-0.192005,tube_station
Totteridge & Whetstone Underground Station,51.630597,-0.17921,tube_station
Tooting Bec Underground Station,51.435678,-0.159736,tube_station
Tooting Broadway Underground Station,51.42763,-0.168374,tube_station
Tottenham Court Road Underground Station,51.516426,-0.13041,tube_station
Tufnell Park Underground Station,51.556822,-0.138433,tube_station
Theydon Bois Underground Station,51.671759,0.103085,tube_station
Tottenham Hale Underground Station,51.588108,-0.060241,tube_station
Temple Underground Station,51.511006,-0.11426,tube_station
Turnham Green Underground Station,51.495148,-0.254555,tube_station
Turnpike Lane Underground Station,51.590272,-0.102953,tube_station
Tower Hill Underground Station,51.509971,-0.076546,tube_station
Upminster Bridge Underground Station,51.55856,0.235809,tube_station
Upton Park Underground Station,51.53534,0.035263,tube_station
Upminster Underground Station,51.559063,0.250882,tube_station
Upney Underground Station,51.538372,0.10153,tube_station
Uxbridge Underground Station,51.546565,-0.477949,tube_station
Victoria Underground Station,51.496359,-0.143102,tube_station
Vauxhall Underground Station,51.485743,-0.124204,tube_station
Watford Underground Station,51.657446,-0.417377,tube_station
West Brompton Underground Station,51.487268,-0.195599,tube_station
White City Underground Station,51.511959,-0.224297,tube_station
West Finchley Underground Station,51.609426,-0.188362,tube_station
West Ham Underground Station,51.528136,0.005055,tube_station
West Hampstead Underground Station,51.546638,-0.191059,tube_station
West Harrow Underground Station,51.57971,-0.3534,tube_station
Willesden Green Underground Station,51.549146,-0.221537,tube_station
Wimbledon Underground Station,51.421207,-0.206573,tube_station
Wimbledon Park Underground Station,51.434573,-0.199719,tube_station
Willesden Junction Underground Station,51.532259,-0.244283,tube_station
Warwick Avenue Underground Station,51.523263,-0.183783,tube_station
West Kensington Underground Station,51.490459,-0.206636,tube_station
Wood Lane Underground Station,51.509669,-0.22453,tube_station
Waterloo Underground Station,51.503299,-0.11478,tube_station
Woodford Underground Station,51.606899,0.03397,tube_station
Wood Green Underground Station,51.597479,-0.109886,tube_station
Woodside Park Underground Station,51.618014,-0.18542,tube_station
Whitechapel Underground Station,51.519518,-0.059971,tube_station
West Ruislip Underground Station,51.569688,-0.437886,tube_station
Warren Street Underground Station,51.524951,-0.138321,tube_station
Wanstead Underground Station,51.575501,0.028527,tube_station
Westminster Underground Station,51.50132,-0.124861,tube_station
Westbourne Park Underground Station,51.52111,-0.201065,tube_station
West Acton Underground Station,51.518001,-0.28098,tube_station
Walthamstow Central Underground Station,51.582965,-0.019885,tube_station
Wembley Central Underground Station,51.552304,-0.296852,tube_station
Wembley Park Underground Station,51.563198,-0.279262,tube_station
Nine Elms Underground Station,51.479912,-0.128476,tube_station
Amersham,51.674207,-0.60759,tube_station
Balham,51.443259,-0.152707,tube_station
Bank,51.513395,-0.089095,tube_station
Bond Street,51.513362,-0.148795,tube_station
Blackfriars,51.509613,-0.104166,tube_station
Blackhorse Road,51.586768,-0.041185,tube_station
Barking,51.539413,0.080988,tube_station
Brixton,51.462961,-0.114531,tube_station
Canning Town,51.514029,0.008025,tube_station
Canary Wharf,51.503734,-0.019121,tube_station
Chalfont & Latimer,51.668109,-0.560519,tube_station
Charing Cross,51.507819,-0.126137,tube_station
Chorleywood,51.654249,-0.518312,tube_station
Cannon Street,51.511451,-0.090357,tube_station
Ealing Broadway,51.514993,-0.302131,tube_station
Elephant & Castle,51.494505,-0.099185,tube_station
Euston,51.527365,-0.132754,tube_station
Finsbury Park,51.564778,-0.105876,tube_station
Greenford,51.542657,-0.345789,tube_station
Gunnersbury,51.491745,-0.275276,tube_station
Heathrow Terminals 2 & 3,51.471618,-0.454037,tube_station
Harlesden,51.536305,-0.257774,tube_station
Highbury & Islington,51.546269,-0.103538,tube_station
Hammersmith,51.492304,-0.223619,tube_station
Harrow-on-the-Hill,51.579197,-0.337226,tube_station
Harrow & Wealdstone,51.592216,-0.334896,tube_station
Heathrow Airport Terminal 4,51.458837,-0.446419,tube_station
Heathrow Airport Terminal 5,51.471569,-0.489556,tube_station
King's Cross & St Pancras International,51.531683,-0.123538,tube_station
Kensal Green,51.530545,-0.22505,tube_station
Kenton,51.581786,-0.316946,tube_station
Kensington (Olympia),51.496156,-0.210502,tube_station
Kentish Town,51.550409,-0.140545,tube_station
Kew Gardens,51.477069,-0.285148,tube_station
London Bridge,51.505881,-0.086807,tube_station
Liverpool Street,51.51794,-0.083162,tube_station
Marylebone,51.521602,-0.163013,tube_station
North Greenwich,51.500474,0.004295,tube_station
North Wembley,51.56258,-0.303992,tube_station
Old Street,51.526065,-0.088193,tube_station
Paddington,51.516981,-0.17616,tube_station
Queen's Park,51.534443,-0.204882,tube_station
Rickmansworth,51.640247,-0.473273,tube_station
Richmond,51.463152,-0.301448,tube_station
Stonebridge Park,51.544041,-0.275859,tube_station
South Kenton,51.570229,-0.308448,tube_station
Shepherd's Bush,51.504791,-0.219213,tube_station
Stratford,51.541508,-0.00241,tube_station
South Ruislip,51.556893,-0.399076,tube_station
Seven Sisters,51.582931,-0.073306,tube_station
Tottenham Court Road,51.516018,-0.130888,tube_station
Tottenham Hale,51.588315,-0.06024,tube_station
Upminster,51.558659,0.250855,tube_station
Victoria,51.495812,-0.143826,tube_station
Vauxhall,51.485739,-0.123303,tube_station
Waterloo,51.504269,-0.113356,tube_station
West Brompton,51.487168,-0.195593,tube_station
West Ham,51.528178,0.004997,tube_station
Walthamstow Central,51.582948,-0.019842,tube_station
West Hampstead,51.547533,-0.191357,tube_station
Willesden Junction,51.532556,-0.243006,tube_station
Wimbledon,51.421505,-0.206444,tube_station
Wembley Central,51.55232,-0.296642,tube_station
West Ruislip,51.569721,-0.437816,tube_station
Westminster,51.501603,-0.125984,tube_station
Canada Water,51.498053,-0.049667,tube_station
Farringdon,51.520214,-0.105054,tube_station
Moorgate,51.518338,-0.088627,tube_station
Whitechapel,51.519498,-0.059858,tube_station
"River Street , Clerkenwell",51.529163,-0.10997,bike_point
"Phillimore Gardens, Kensington",51.499606,-0.197574,bike_point
"Christopher Street, Liverpool Street",51.521283,-0.084605,bike_point
"St. Chad's Street, King's Cross",51.530059,-0.120973,bike_point
"Sedding Street, Sloane Square",51.49313,-0.156876,bike_point
"Broadcasting House, Marylebone",51.518117,-0.144228,bike_point
"Charlbert Street, St. John's Wood",51.5343,-0.168074,bike_point
"Maida Vale, Maida Vale",51.529857,-0.183486,bike_point
"New Globe Walk, Bankside",51.507385,-0.09644,bike_point
"Park Street, Bankside",51.505974,-0.092754,bike_point
"Brunswick Square, Bloomsbury",51.523951,-0.122502,bike_point
"Malet Street, Bloomsbury",51.52168,-0.130431,bike_point
"Scala Street, Fitzrovia",51.519914,-0.136039,bike_point
"Argyle Street, Kings Cross",51.529416,-0.123944,bike_point
"Great Russell Street, Bloomsbury",51.517727,-0.127854,bike_point
"Cartwright Gardens , Bloomsbury",51.526357,-0.125979,bike_point
"Hatton Wall, Holborn",51.521661,-0.109006,bike_point
"Drury Lane, Covent Garden",51.51477,-0.122219,bike_point
"Taviton Street, Bloomsbury",51.52505,-0.131161,bike_point
"Drummond Street , Euston",51.527326,-0.136052,bike_point
"Lansdowne Drive, Hackney Central",51.539834,-0.062806,bike_point
"Northington Street , Holborn",51.522264,-0.114079,bike_point
"Red Lion Square, Holborn",51.519435,-0.119123,bike_point
"British Museum, Bloomsbury",51.51908,-0.124678,bike_point
"Doric Way , Somers Town",51.528833,-0.13225,bike_point
"Ampton Street , Clerkenwell",51.52728,-0.118295,bike_point
"Bolsover Street, Fitzrovia",51.523518,-0.143613,bike_point
"Hereford Road, Bayswater",51.513735,-0.193487,bike_point
"Windsor Terrace, Hoxton",51.529154,-0.093421,bike_point
"Fanshaw Street, Hoxton",51.529537,-0.083353,bike_point
"Central House, Aldgate",51.515231,-0.07015,bike_point
"Pancras Road, King's Cross",51.534123,-0.129386,bike_point
"De Vere Gardens, Kensington",51.501737,-0.18498,bike_point
"Penywern Road, Earl's Court",51.491593,-0.192369,bike_point
"Abingdon Villas, Kensington",51.497387,-0.197245,bike_point
"Shoreditch High Street, Shoreditch",51.526377,-0.07813,bike_point
"Commercial Street, Shoreditch",51.52127,-0.075578,bike_point
"Pindar Street, Liverpool Street",51.520955,-0.083493,bike_point
"Wenlock Road , Hoxton",51.530991,-0.093903,bike_point
"Crawford Street, Marylebone",51.52026,-0.157183,bike_point
"Bruton Street, Mayfair",51.510736,-0.144165,bike_point
"Boston Place, Marylebone",51.522511,-0.162298,bike_point
"Nesham Street, Wapping",51.507131,-0.06691,bike_point
"Warwick Avenue Station, Maida Vale",51.523344,-0.183846,bike_point
"Godliman Street, St. Paul's",51.512484,-0.099141,bike_point
"Curzon Street, Mayfair",51.507069,-0.145904,bike_point
"East Road, Hoxton",51.528673,-0.087459,bike_point
"Finsbury Library , Finsbury",51.526717,-0.104298,bike_point
"Roscoe Street, St. Luke's",51.522954,-0.094934,bike_point
"Grafton Street, Mayfair",51.509992,-0.143495,bike_point
"Golden Lane, Barbican",51.521747,-0.094475,bike_point
"Finsbury Circus, Liverpool Street",51.517075,-0.086685,bike_point
"Paddington Street, Marylebone",51.520583,-0.154701,bike_point
"Guilford Street , Bloomsbury",51.523346,-0.120202,bike_point
"New Inn Yard, Shoreditch",51.524526,-0.079248,bike_point
"Lisson Grove, St. John's Wood",51.526448,-0.17219,bike_point
"Great Dover Street, The Borough",51.497382,-0.089446,bike_point
"Cotton Garden Estate, Kennington",51.490757,-0.106323,bike_point
"Murray Grove , Hoxton",51.53089,-0.089782,bike_point
"William IV Street, Strand",51.509462,-0.124749,bike_point
"Gower Place , Euston",51.525227,-0.135188,bike_point
"Holborn Circus, Holborn",51.51795,-0.108657,bike_point
"Hatton Garden, Holborn",51.518825,-0.108028,bike_point
"Theobald's Road , Holborn",51.520596,-0.116688,bike_point
"Euston Road, Euston",51.526236,-0.134407,bike_point
"Calshot Street , King's Cross",51.53136,-0.117069,bike_point
"Newgate Street , St. Paul's",51.515768,-0.099894,bike_point
"Farringdon Lane, Clerkenwell",51.52352,-0.10834,bike_point
"Old Street Station, St. Luke's",51.525615,-0.088532,bike_point
"Vauxhall Cross, Vauxhall",51.485917,-0.124469,bike_point
"Torrens Street, Angel",51.532199,-0.10548,bike_point
"Longford Street, The Regent's Park",51.525595,-0.144083,bike_point
"Russell Square Station, Bloomsbury",51.523418,-0.124121,bike_point
"Sadlers Sports Centre, Finsbury",51.524868,-0.099489,bike_point
"Arundel Street, Temple",51.511726,-0.113855,bike_point
"Webber Street , Southwark",51.500693,-0.102091,bike_point
"Great Titchfield Street, Fitzrovia",51.520253,-0.141327,bike_point
"Panton Street, West End",51.509639,-0.13151,bike_point
"Breams Buildings, Holborn",51.515937,-0.111778,bike_point
"Tanner Street, Bermondsey",51.500647,-0.0786,bike_point
"Sancroft Street, Vauxhall",51.489479,-0.115156,bike_point
"Percy Street, Bloomsbury",51.51863,-0.132676,bike_point
"Tavistock Place, Bloomsbury",51.52625,-0.123509,bike_point
"Harrington Square 1, Camden Town",51.533019,-0.139174,bike_point
"Walnut Tree Walk, Vauxhall",51.493686,-0.111014,bike_point
"Borough Road, Elephant & Castle",51.498898,-0.10044,bike_point
"Cloudesley Road, Angel",51.534408,-0.109025,bike_point
"Bricklayers Arms, Borough",51.495061,-0.085814,bike_point
"Aldersgate Street, Barbican",51.520841,-0.09734,bike_point
"Falkirk Street, Hoxton",51.53095,-0.078505,bike_point
"Gloucester Road (North), Kensington",51.497924,-0.183834,bike_point
"Hampstead Road, Euston",51.525542,-0.138231,bike_point
"Queen Street 1, Bank",51.511553,-0.09294,bike_point
"Jewry Street, Aldgate",51.513406,-0.076793,bike_point
"Vicarage Gate, Kensington",51.504723,-0.192538,bike_point
"Crosswall, Tower",51.511594,-0.077121,bike_point
"Westbourne Grove, Bayswater",51.515529,-0.19024,bike_point
"Woodstock Street, Mayfair",51.514105,-0.147301,bike_point
"Finsbury Leisure Centre, St. Luke's",51.526008,-0.096317,bike_point
"Soho Square , Soho",51.515631,-0.132328,bike_point
"Wellington Road, St. John's Wood",51.533043,-0.172528,bike_point
"Park Lane , Hyde Park",51.510017,-0.157275,bike_point
"Stonecutter Street, Holborn",51.515809,-0.10527,bike_point
"Gloucester Road (Central), South Kensington",51.496462,-0.183289,bike_point
"Park Road (Baker Street), The Regent's Park",51.524517,-0.158963,bike_point
"Braham Street, Aldgate",51.514233,-0.073537,bike_point
"Little Argyll Street, West End",51.514499,-0.141423,bike_point
"Lollard Street, Vauxhall",51.49288,-0.114934,bike_point
"Rochester Row, Westminster",51.495827,-0.135478,bike_point
"Bath Street, St. Luke's",51.525893,-0.090847,bike_point
"The Guildhall, Guildhall",51.515735,-0.09308,bike_point
"Baker Street, Marylebone",51.518913,-0.156166,bike_point
"Norton Folgate, Liverpool Street",51.521113,-0.078869,bike_point
"St. John Street, Finsbury",51.52836,-0.104724,bike_point
"Eaton Square, Belgravia",51.496544,-0.150905,bike_point
"Borough High Street, The Borough",51.500694,-0.094524,bike_point
"Museum of London, Barbican",51.517821,-0.096496,bike_point
"Wood Street, Guildhall",51.517008,-0.093885,bike_point
"Emperor's Gate, South Kensington",51.495362,-0.185296,bike_point
"Golden Square, Soho",51.511897,-0.137043,bike_point
"Tower Gardens , Tower",51.509506,-0.075459,bike_point
"Eversholt Street , Camden Town",51.533005,-0.136792,bike_point
"Bethnal Green Road, Shoreditch",51.523648,-0.074754,bike_point
"Derry Street, Kensington",51.501364,-0.191462,bike_point
"Wapping High Street, Wapping",51.504904,-0.06797,bike_point
"Clerkenwell Green, Clerkenwell",51.52326,-0.104708,bike_point
"Queen Victoria Street, St. Paul's",51.511961,-0.097441,bike_point
"Green Street, Mayfair",51.512276,-0.157436,bike_point
"Lambeth Road, Vauxhall",51.494881,-0.117974,bike_point
"Finsbury Square , Moorgate",51.520962,-0.085634,bike_point
"Chapel Place, Marylebone",51.515308,-0.147203,bike_point
"West Cromwell Road, Earl's Court",51.493724,-0.198286,bike_point
"Kennington Cross, Kennington",51.48894,-0.111435,bike_point
"Ilchester Place, Kensington",51.500743,-0.202759,bike_point
"Vauxhall Bridge , Pimlico",51.488365,-0.129361,bike_point
"Portugal Street, Holborn",51.514943,-0.116146,bike_point
"Tachbrook Street, Victoria",51.492111,-0.138364,bike_point
"Kennington Road Post Office, Oval",51.484788,-0.110683,bike_point
"Holy Trinity Brompton, Knightsbridge",51.497056,-0.168917,bike_point
"Chepstow Villas, Notting Hill",51.512136,-0.201554,bike_point
"Hampton Street, Walworth",51.49217,-0.101536,bike_point
"Bayswater Road, Hyde Park",51.511933,-0.174411,bike_point
"Waterloo Station 3, Waterloo",51.503791,-0.112824,bike_point
"Lexham Gardens, Kensington",51.495866,-0.191933,bike_point
"New Kent Road, The Borough",51.494436,-0.092921,bike_point
"Wright's Lane, Kensington",51.500397,-0.193068,bike_point
"Trebovir Road, Earl's Court",51.490853,-0.19617,bike_point
"Waterloo Place, St. James's",51.506633,-0.131773,bike_point
"Guildhouse Street, Victoria",51.492345,-0.141334,bike_point
"Southampton Place, Holborn",51.517606,-0.121328,bike_point
"Sloane Avenue, Knightsbridge",51.493184,-0.167894,bike_point
"Cleveland Gardens, Bayswater",51.515607,-0.183118,bike_point
"Orsett Terrace, Bayswater",51.517932,-0.183716,bike_point
"Seville Street, Knightsbridge",51.501855,-0.159237,bike_point
"Eccleston Place, Victoria",51.49395,-0.147624,bike_point
"Argyll Road, Kensington",51.500401,-0.195455,bike_point
"Porchester Place, Paddington",51.514746,-0.165164,bike_point
"Hardwick Street, Clerkenwell",51.527842,-0.108068,bike_point
"Collingham Gardens, Earl's Court",51.491615,-0.186753,bike_point
"Sumner Place, South Kensington",51.491211,-0.173715,bike_point
"Waterloo Road, South Bank",51.50486,-0.113001,bike_point
"Worship Street, Shoreditch",51.521668,-0.079608,bike_point
"Gloucester Terrace, Bayswater",51.517919,-0.188098,bike_point
"Ashley Place, Victoria",51.49616,-0.140947,bike_point
"Warwick Square, Pimlico",51.489856,-0.141923,bike_point
"North Audley Street, Mayfair",51.512911,-0.153645,bike_point
"Belgrave Square, Belgravia",51.499412,-0.152317,bike_point
"Bell Street , Marylebone",51.522029,-0.165842,bike_point
"Riverlight North, Nine Elms",51.482362,-0.136123,bike_point
"Portland Place, Marylebone",51.520715,-0.145211,bike_point
"Alderney Street, Pimlico",51.488057,-0.140741,bike_point
"South Wharf Road, Paddington",51.517335,-0.17581,bike_point
"Queen's Gate (South), South Kensington",51.492479,-0.178433,bike_point
"Nutford Place, Marylebone",51.516517,-0.164393,bike_point
"Claremont Square, Angel",51.531666,-0.109914,bike_point
"Rampayne Street, Pimlico",51.489975,-0.132845,bike_point
"Hyde Park Corner, Hyde Park",51.503117,-0.15352,bike_point
"Wardour Street, Soho",51.512515,-0.133201,bike_point
"Bankside Mix, Bankside",51.505817,-0.100186,bike_point
"Hop Exchange, The Borough",51.504627,-0.091773,bike_point
"Milroy Walk, South Bank",51.507244,-0.106237,bike_point
"Union Street, The Borough",51.503688,-0.098497,bike_point
"Stamford Street, South Bank",51.505569,-0.111606,bike_point
"Great Tower Street, Monument",51.510484,-0.082989,bike_point
"LMU Commercial Road, Whitechapel",51.514924,-0.066078,bike_point
"Dorset Square, Marylebone",51.522596,-0.161113,bike_point
"Leman Street, Aldgate",51.512363,-0.069542,bike_point
"West Smithfield Rotunda, Farringdon",51.518218,-0.100791,bike_point
"Margery Street, Clerkenwell",51.526599,-0.112432,bike_point
"New Road 1 , Whitechapel",51.518154,-0.062697,bike_point
"Grosvenor Crescent, Belgravia",51.501352,-0.153194,bike_point
"Mallory Street, Marylebone",51.525051,-0.166304,bike_point
"Denyer Street, Knightsbridge",51.493583,-0.165101,bike_point
"Hinde Street, Marylebone",51.516814,-0.151926,bike_point
"Cadogan Place, Knightsbridge",51.494645,-0.158105,bike_point
"Campden Hill Road, Notting Hill",51.506584,-0.199004,bike_point
"Wellington Arch, Hyde Park",51.50274,-0.149569,bike_point
"Endsleigh Gardens, Euston",51.526838,-0.130504,bike_point
"Moorfields, Moorgate",51.519069,-0.088285,bike_point
"Old Brompton Road, South Kensington",51.490945,-0.18119,bike_point
"Wormwood Street, Liverpool Street",51.516154,-0.082422,bike_point
"St. Luke's Church, Chelsea",51.489716,-0.170194,bike_point
"Bramham Gardens, Earl's Court",51.490163,-0.190393,bike_point
"Chelsea Green, Chelsea",51.490664,-0.166485,bike_point
"Horseferry Road, Westminster",51.494816,-0.130458,bike_point
"Knightsbridge, Hyde Park",51.502757,-0.155349,bike_point
"Rodney Road , Walworth",51.491484,-0.09022,bike_point
"Queensway, Kensington Gardens",51.51031,-0.187402,bike_point
"Notting Hill Gate Station, Notting Hill",51.509353,-0.196422,bike_point
"Charles II Street, West End",51.508446,-0.131961,bike_point
"Great Percy Street, Clerkenwell",51.528915,-0.11548,bike_point
"St. James's Square, St. James's",51.507424,-0.134621,bike_point
"Whitehall Place, Strand",51.506543,-0.123179,bike_point
"Poured Lines, Bankside",51.506692,-0.103137,bike_point
"Queen's Gate (Central), South Kensington",51.493967,-0.178732,bike_point
"Carey Street, Holborn",51.51501,-0.112753,bike_point
"Pall Mall East, West End",51.50777,-0.130699,bike_point
"Liverpool Road (N1 Centre), Angel",51.534504,-0.106992,bike_point
"Kennington Road, Vauxhall",51.495718,-0.110889,bike_point
"Fashion Street, Whitechapel",51.51838,-0.073438,bike_point
"Dock Street, Wapping",51.509786,-0.068161,bike_point
"Frampton Street, Paddington",51.523353,-0.175116,bike_point
"Warren Street Station, Euston",51.524438,-0.138019,bike_point
"Colombo Street, Southwark",51.505459,-0.105692,bike_point
"Beaumont Street, Marylebone",51.522008,-0.151359,bike_point
"Gloucester Street, Pimlico",51.490962,-0.139625,bike_point
"Bucknall Street, Covent Garden",51.51615,-0.128417,bike_point
"Grosvenor Road, Pimlico",51.485357,-0.142207,bike_point
"Berry Street, Clerkenwell",51.522853,-0.099994,bike_point
"St. John's Wood Church, The Regent's Park",51.530529,-0.167515,bike_point
"Triangle Car Park, Hyde Park",51.506451,-0.170279,bike_point
"Harper Road, The Borough",51.498597,-0.096191,bike_point
"Royal Avenue 1, Chelsea",51.489932,-0.162727,bike_point
"Brushfield Street, Liverpool Street",51.518908,-0.079249,bike_point
"Shoreditch Park, Hoxton",51.534042,-0.086379,bike_point
"Clifton Road, Maida Vale",51.525575,-0.179592,bike_point
"Houghton Street, Strand",51.51362,-0.116764,bike_point
"Westminster University, Marylebone",51.522481,-0.154907,bike_point
"Kensington Gore, Knightsbridge",51.501432,-0.178656,bike_point
"Bourne Street, Belgravia",51.490959,-0.153233,bike_point
"Broadwick Street, Soho",51.513684,-0.13558,bike_point
"Princes Square, Bayswater",51.513489,-0.191351,bike_point
"LSBU (Borough Road), Elephant & Castle",51.498744,-0.103132,bike_point
"St. Mary Axe, Aldgate",51.514225,-0.08066,bike_point
"Tysoe Street, Clerkenwell",51.526443,-0.109256,bike_point
"Southwick Street, Paddington",51.515953,-0.169249,bike_point
"Queen's Gate (North), Kensington",51.501026,-0.180246,bike_point
"Regency Street, Westminster",51.49206,-0.132224,bike_point
"Belgrave Road, Victoria",51.493204,-0.144132,bike_point
"Empire Square, The Borough",51.500823,-0.08974,bike_point
"London Zoo,  The Regent's Park",51.535836,-0.156285,bike_point
"Baylis Road, Waterloo",51.501444,-0.110699,bike_point
"Belvedere Road 1, South Bank",51.506133,-0.114686,bike_point
"Warwick Road, Olympia",51.496712,-0.205284,bike_point
"Barbican Centre, Barbican",51.520044,-0.092176,bike_point
"Lower Thames Street, Monument",51.509301,-0.084985,bike_point
"Kensington Church Street, Kensington",51.503157,-0.191496,bike_point
"Tooley Street, Bermondsey",51.503493,-0.07962,bike_point
"North Wharf Road, Paddington",51.518623,-0.176603,bike_point
"Royal Avenue 2, Chelsea",51.490083,-0.162418,bike_point
"Smith Square, Westminster",51.495805,-0.127575,bike_point
"Royal London Hospital, Whitechapel",51.518675,-0.06111,bike_point
"Kingsway, Covent Garden",51.514409,-0.118478,bike_point
"Lambeth North Station, Waterloo",51.49914,-0.112031,bike_point
"St. John's Wood Road, St. John's Wood",51.527294,-0.174653,bike_point
"Bedford Way, Bloomsbury",51.523673,-0.128377,bike_point
"Elizabeth Bridge, Victoria",51.492369,-0.147478,bike_point
"South Audley Street, Mayfair",51.50923,-0.151289,bike_point
"St Mary's Hospital, Paddington",51.518268,-0.171103,bike_point
"Claverton Street, Pimlico",51.484839,-0.138089,bike_point
"Montpelier Street, Knightsbridge",51.498884,-0.165471,bike_point
"Kensington Olympia Station, Olympia",51.498157,-0.209494,bike_point
"St. George's Square, Pimlico",51.488226,-0.135635,bike_point
"Swan Street, The Borough",51.500296,-0.092762,bike_point
"Knaresborough Place, Earl's Court",51.493631,-0.190603,bike_point
"Geraldine Street, Elephant & Castle",51.496127,-0.106,bike_point
"Curlew Street, Shad Thames",51.502279,-0.074189,bike_point
"Vincent Square, Westminster",51.493985,-0.136928,bike_point
"Serpentine Car Park, Hyde Park",51.505014,-0.17306,bike_point
"Marylebone Lane, Marylebone",51.514759,-0.148105,bike_point
"Putney Pier, Wandsworth",51.466907,-0.216573,bike_point
"Albert Gate, Hyde Park",51.502953,-0.158456,bike_point
"Rathbone Street, Fitzrovia",51.518162,-0.135025,bike_point
"Black Lion Gate, Kensington Gardens",51.509908,-0.187842,bike_point
"Long Lane , Bermondsey",51.499075,-0.085666,bike_point
